DATE,Rt_ADJUSTED,Rt_ADJUSTED_lower,R_ADJUSTED_upper,Rt_UNADJUSTED,Rt_UNADJUSTED_lower,R_UNADJUSTED_upper
2023-07-24,0.8756226250096982,0.7442792312582435,1.0069660187611529,0.6177062859651203,0.5559356573686083,0.6794769145616324
2023-07-25,0.859624373753728,0.7306807176906688,0.9885680298167872,0.6032091634446511,0.542888247100186,0.6635300797891163
2023-07-26,0.8430341681465507,0.7165790429245681,0.9694892933685333,0.5907428461883408,0.5316685615695068,0.649817130807175
2023-07-27,0.8265357353304615,0.7025553750308923,0.9505160956300307,0.5803771289455799,0.522339416051022,0.638414841840138
2023-07-28,0.8125385187596519,0.6906577409457041,0.9344192965735996,0.5702907967058145,0.513261717035233,0.627319876376396
2023-07-29,0.8006203255699141,0.680527276734427,0.9207133744054012,0.5614239681648271,0.5052815713483444,0.6175663649813099
2023-07-30,0.7892242702446832,0.6708406297079808,0.9076079107813856,0.5530833485792159,0.49777501372129435,0.6083916834371376
2023-07-31,0.7756911153881537,0.6593374480799307,0.8920447826963767,0.5475402803894216,0.49278625235047946,0.6022943084283638
2023-08-01,0.7673662448397651,0.6522613081138003,0.8824711815657298,0.5438706756524094,0.4894836080871685,0.5982577432176505
2023-08-02,0.7593940287566292,0.6454849244431348,0.8733031330701235,0.5399606354764851,0.4859645719288366,0.5939566990241336
2023-08-03,0.7539084155221131,0.6408221531937961,0.8669946778504299,0.5380882531835426,0.48427942786518835,0.5918970785018969
2023-08-04,0.7483950798323123,0.6361358178574655,0.8606543418071592,0.5355912700742427,0.4820321430668184,0.5891503970816669
2023-08-05,0.7426949008062613,0.6312906656853221,0.8540991359272004,0.5350751287036926,0.4815676158333233,0.5885826415740618
2023-08-06,0.7389824000896343,0.6281350400761891,0.8498297601030794,0.5358938015116069,0.48230442136044627,0.5894831816627677
2023-08-07,0.7322254916737124,0.6223916679226555,0.8420593154247692,0.5373306605025362,0.48359759445228256,0.5910637265527898
2023-08-08,0.7279455178663268,0.6187536901863777,0.8371373455462757,0.5391937443196742,0.4852743698877067,0.5931131187516416
2023-08-09,0.7251719491487167,0.6163961567764092,0.8339477415210242,0.5422937501613608,0.48806437514522477,0.596523125177497
2023-08-10,0.7213826954100091,0.6131752910985078,0.8295900997215104,0.5455021442732698,0.4909519298459428,0.6000523587005968
